Sample,Modality,Method,Burden,MAE,Cosine,Top_Process_Truth,Top_Process_Pred,Top1_Process_Match,Modal_Mass_Error
SIM-0124,DBS,Separate categorical NNLS,117,0.0016056720440395193,0.9999176130882721,8,8,1.0,
SIM-0124,DBS,Separate UGA NNLS,117,0.003220237891192749,0.999777229385465,8,8,1.0,
SIM-0124,ID,Separate categorical NNLS,127,0.0018050252156090873,0.9999176384145211,8,8,1.0,
SIM-0124,ID,Separate UGA NNLS,127,0.0010954905927760942,0.9999737080702292,8,8,1.0,
SIM-0124,SBS,Naive pooled UGA NNLS,1251,0.001671171305710286,0.9999730593207783,8,8,1.0,0.0011646064320639526
SIM-0124,DBS,Naive pooled UGA NNLS,117,0.01994301994301994,0.9900781729746357,8,8,1.0,0.004560558178341015
SIM-0124,ID,Naive pooled UGA NNLS,127,0.017733829608595444,0.9935255051960857,8,8,1.0,0.00572516461040487
SIM-0125,SBS,Separate categorical NNLS,1554,0.0012471315561112812,0.9999790743253475,12,12,1.0,
SIM-0125,SBS,Separate UGA NNLS,1554,0.0016928241327243696,0.9999586734920989,12,12,1.0,
SIM-0125,DBS,Separate categorical NNLS,52,0.005181832889572299,0.9995013107176446,12,12,1.0,
SIM-0125,DBS,Separate UGA NNLS,52,0.004427894054516559,0.9995040281026331,12,12,1.0,
SIM-0125,ID,Separate categorical NNLS,59,0.0025048287146296586,0.9996609849772478,12,12,1.0,
SIM-0125,ID,Separate UGA NNLS,59,0.0005841290548946882,0.9999866593646204,12,12,1.0,
SIM-0125,SBS,Naive pooled UGA NNLS,1554,0.002212074304813981,0.9999322968660377,12,12,1.0,0.0036431878766909342
SIM-0125,DBS,Naive pooled UGA NNLS,52,0.043913011376130996,0.9432643707772814,12,12,1.0,0.0046357009087604345
SIM-0125,ID,Naive pooled UGA NNLS,59,0.028362701112611858,0.9759359687935111,12,12,1.0,0.00827888878545164
SIM-0126,SBS,Separate categorical NNLS,726,0.0028147874067569393,0.9997134045904256,6,6,1.0,
SIM-0126,SBS,Separate UGA NNLS,726,0.001797824514869726,0.9999043043224283,6,6,1.0,
SIM-0126,DBS,Separate categorical NNLS,37,0.016997955234140813,0.9932307858945878,6,6,1.0,
SIM-0126,DBS,Separate UGA NNLS,37,0.008463413830908595,0.9980130569289478,6,6,1.0,
SIM-0126,ID,Separate categorical NNLS,141,0.0034204439750077456,0.9993093742923802,6,6,1.0,
SIM-0126,ID,Separate UGA NNLS,141,0.00446323573179705,0.9995094887488251,6,6,1.0,
SIM-0126,SBS,Naive pooled UGA NNLS,726,0.005828973314418163,0.9986983833859696,6,6,1.0,0.0014054096235280866
SIM-0126,DBS,Naive pooled UGA NNLS,37,0.0855855855855856,0.5524906888289306,6,2,0.0,0.0002342256819671748
SIM-0126,ID,Naive pooled UGA NNLS,141,0.015611341406344022,0.9908527917315992,6,6,1.0,0.0011711839415609326
SIM-0127,SBS,Separate categorical NNLS,1663,0.004961438919406582,0.9991541999348003,1,1,1.0,
SIM-0127,SBS,Separate UGA NNLS,1663,0.0009787642398458992,0.9999802251275182,1,1,1.0,
SIM-0127,DBS,Separate categorical NNLS,111,0.004591399054138715,0.9990958395819277,1,1,1.0,
SIM-0127,DBS,Separate UGA NNLS,111,0.00423595775985675,0.9994559614553219,1,1,1.0,
SIM-0127,ID,Separate categorical NNLS,75,0.006802326995130881,0.9976806542580259,1,1,1.0,
SIM-0127,ID,Separate UGA NNLS,75,0.0021056342892908316,0.9998540183502285,1,1,1.0,
SIM-0127,SBS,Naive pooled UGA NNLS,1663,0.00422774824871584,0.9993243110697594,1,1,1.0,0.008557823510688678
SIM-0127,DBS,Naive pooled UGA NNLS,111,0.015161789968305096,0.9926027347285569,1,1,1.0,0.0014577709697129668
SIM-0127,ID,Naive pooled UGA NNLS,75,0.056609750426659895,0.8308345177216737,1,1,1.0,0.010015594480401693
SIM-0128,SBS,Separate categorical NNLS,1068,0.007762498001160314,0.9988594467956832,6,6,1.0,
SIM-0128,SBS,Separate UGA NNLS,1068,0.0013492337038108761,0.9999872452381128,6,6,1.0,
SIM-0128,DBS,Separate categorical NNLS,28,0.007533387765536433,0.997972781571843,6,6,1.0,
SIM-0128,DBS,Separate UGA NNLS,28,0.007720412061599596,0.9986537020228161,6,6,1.0,
SIM-0128,ID,Separate categorical NNLS,86,0.0016932201356673951,0.9999298184855702,6,6,1.0,
SIM-0128,ID,Separate UGA NNLS,86,0.005507086671763246,0.9994308291465545,6,6,1.0,
SIM-0128,SBS,Naive pooled UGA NNLS,1068,0.0021059695316823,0.9999366901343022,6,6,1.0,0.008475786177717715
SIM-0128,DBS,Naive pooled UGA NNLS,28,0.020336630168969097,0.9910509403371532,6,6,1.0,0.0008889080259902697
SIM-0128,ID,Naive pooled UGA NNLS,86,0.030686832240598216,0.9829726540572655,6,6,1.0,0.007586878151727303
SIM-0129,SBS,Separate categorical NNLS,1191,0.001682067547780279,0.9999657023546389,2,2,1.0,
SIM-0129,SBS,Separate UGA NNLS,1191,0.0011848158199615202,0.9999767419727942,2,2,1.0,
SIM-0129,DBS,Separate categorical NNLS,57,0.005854266116203888,0.9989873692753789,2,2,1.0,
SIM-0129,DBS,Separate UGA NNLS,57,0.004422045066190202,0.9992146490562844,2,2,1.0,
SIM-0129,ID,Separate categorical NNLS,40,0.017830582620948887,0.9837757622894093,2,2,1.0,
SIM-0129,ID,Separate UGA NNLS,40,0.004962505811192684,0.9990552273964769,2,2,1.0,
SIM-0129,SBS,Naive pooled UGA NNLS,1191,0.004914345210037981,0.9990424782944521,2,2,1.0,0.024101717785304788
SIM-0129,DBS,Naive pooled UGA NNLS,57,0.03888893993548876,0.924381118241146,2,1,0.0,0.0038467265348029953
SIM-0129,ID,Naive pooled UGA NNLS,40,0.04411759183674274,0.896967821290066,2,1,0.0,0.027948444320107835
SIM-0130,SBS,Separate categorical NNLS,1350,0.006789133227868299,0.9986387287386105,4,4,1.0,
SIM-0130,SBS,Separate UGA NNLS,1350,0.001386015330735208,0.9999685624492737,4,4,1.0,
SIM-0130,DBS,Separate categorical NNLS,35,0.008351320864377707,0.997413824800193,4,4,1.0,
SIM-0130,DBS,Separate UGA NNLS,35,0.003760456303309769,0.9996755254371088,4,4,1.0,
SIM-0130,ID,Separate categorical NNLS,205,0.006607128963250473,0.998663443695306,4,4,1.0,
SIM-0130,ID,Separate UGA NNLS,205,0.0021395973565853125,0.99987963738801,4,4,1.0,
SIM-0130,SBS,Naive pooled UGA NNLS,1350,0.0030570556972624396,0.9998919025418039,4,4,1.0,0.001266516714661603
SIM-0130,DBS,Naive pooled UGA NNLS,35,0.04463812108834775,0.945134393818481,4,4,1.0,0.004154758755365983
SIM-0130,ID,Naive pooled UGA NNLS,205,0.01915950141995693,0.9919190560794289,4,4,1.0,0.005421275470027756
SIM-0131,SBS,Separate categorical NNLS,1517,0.0016186915569373396,0.9999573923011622,10,10,1.0,
SIM-0131,SBS,Separate UGA NNLS,1517,0.000350554698023271,0.9999974550369779,10,10,1.0,
SIM-0131,DBS,Separate categorical NNLS,26,0.021060469468610076,0.9860797768146704,12,12,1.0,
SIM-0131,DBS,Separate UGA NNLS,26,0.007035653834476563,0.9981926826960772,12,12,1.0,
SIM-0131,ID,Separate categorical NNLS,45,0.00013125100209576378,0.9999990533351311,10,10,1.0,
SIM-0131,ID,Separate UGA NNLS,45,0.0012681481165505853,0.999892333328904,10,10,1.0,
SIM-0131,SBS,Naive pooled UGA NNLS,1517,0.001986759428268274,0.9999354048567367,10,10,1.0,0.0001857947896558576
SIM-0131,DBS,Naive pooled UGA NNLS,26,0.06042899761816895,0.7999450084464423,12,10,0.0,0.0017525747102726079
SIM-0131,ID,Naive pooled UGA NNLS,45,0.06990610396988349,0.733779695914201,10,12,0.0,0.0019383694999284447
SIM-0132,SBS,Separate categorical NNLS,1157,0.004192117081699288,0.9997803451502502,9,9,1.0,
SIM-0132,SBS,Separate UGA NNLS,1157,0.0017477181984074778,0.9999725879179643,9,9,1.0,
SIM-0132,DBS,Separate categorical NNLS,61,0.0009871022872290681,0.9999727249887899,9,9,1.0,
SIM-0132,DBS,Separate UGA NNLS,61,0.004220300909182303,0.9997277757233419,9,9,1.0,
SIM-0132,ID,Separate categorical NNLS,75,0.002773215761631018,0.9997781351278172,9,9,1.0,
SIM-0132,ID,Separate UGA NNLS,75,0.0008418143974992312,0.9999933499007858,9,9,1.0,
SIM-0132,SBS,Naive pooled UGA NNLS,1157,0.002141647055425682,0.9999250116240087,9,9,1.0,0.008806606009256202
SIM-0132,DBS,Naive pooled UGA NNLS,61,0.01912568306010929,0.9931796753795556,9,9,1.0,0.0005815013585175263
SIM-0132,ID,Naive pooled UGA NNLS,75,0.040818193856208024,0.9772435679093838,9,9,1.0,0.009388107367773652
SIM-0133,SBS,Separate categorical NNLS,1932,0.002555450730123092,0.9996649572695263,10,10,1.0,
SIM-0133,SBS,Separate UGA NNLS,1932,0.0011790538155365027,0.9999638450465332,10,10,1.0,
SIM-0133,DBS,Separate categorical NNLS,57,0.01113006304408789,0.9935347285149956,10,10,1.0,
SIM-0133,DBS,Separate UGA NNLS,57,0.004119248332365434,0.9993557001609437,10,10,1.0,
SIM-0133,ID,Separate categorical NNLS,63,0.004949033273695604,0.9989649987102518,10,10,1.0,
SIM-0133,ID,Separate UGA NNLS,63,0.005064294452400165,0.9989205751483357,10,10,1.0,
SIM-0133,SBS,Naive pooled UGA NNLS,1932,0.0023839555721485582,0.9998339575811884,10,10,1.0,0.004501056186805519
SIM-0133,DBS,Naive pooled UGA NNLS,57,0.02631578947368422,0.9546441386594094,10,10,1.0,0.001639631188729132
SIM-0133,ID,Naive pooled UGA NNLS,63,0.06194431674543752,0.8022657448227519,10,1,0.0,0.002861424998076241
SIM-0134,SBS,Separate categorical NNLS,1274,0.0024282535915878477,0.9998757303828077,2,2,1.0,
SIM-0134,SBS,Separate UGA NNLS,1274,0.001872808680050777,0.9999483577344235,2,2,1.0,
SIM-0134,DBS,Separate categorical NNLS,82,0.0022318121201806746,0.9998512255672865,2,2,1.0,
SIM-0134,DBS,Separate UGA NNLS,82,0.0038196307891986705,0.9998071265183788,2,2,1.0,
SIM-0134,ID,Separate categorical NNLS,71,0.007821139859762663,0.9978970359459407,2,2,1.0,
SIM-0134,ID,Separate UGA NNLS,71,0.0031847457751817995,0.9998112350136861,2,2,1.0,
SIM-0134,SBS,Naive pooled UGA NNLS,1274,0.003139717425431716,0.9998318027230816,2,2,1.0,0.002201145060331644
SIM-0134,DBS,Naive pooled UGA NNLS,82,0.036406000011682295,0.9685911440192927,2,2,1.0,0.007993693097554051
SIM-0134,ID,Naive pooled UGA NNLS,71,0.04749713048282647,0.9576478008375593,2,2,1.0,0.010194838157885779
SIM-0135,SBS,Separate categorical NNLS,2486,0.001179569225250518,0.999972393011244,5,5,1.0,
SIM-0135,SBS,Separate UGA NNLS,2486,0.000799311282795484,0.9999924386713088,5,5,1.0,
SIM-0135,DBS,Separate categorical NNLS,94,0.0024987230893017127,0.9999112586997099,5,5,1.0,
SIM-0135,DBS,Separate UGA NNLS,94,0.00298145828893258,0.9998673056844573,5,5,1.0,
SIM-0135,ID,Separate categorical NNLS,70,0.0048069210108132405,0.999620998215448,5,5,1.0,
SIM-0135,ID,Separate UGA NNLS,70,0.003067275009470465,0.9998868412014126,5,5,1.0,
SIM-0135,SBS,Naive pooled UGA NNLS,2486,0.001858385897736478,0.999967131712635,5,5,1.0,0.003042064300774472
SIM-0135,DBS,Naive pooled UGA NNLS,94,0.015957446808510644,0.992762769859156,5,5,1.0,0.0022879767015319963
SIM-0135,ID,Naive pooled UGA NNLS,70,0.04396104283106717,0.9827049605788162,5,5,1.0,0.0007540875992426317
SIM-0136,SBS,Separate categorical NNLS,581,0.007230065098527757,0.9985674046073368,3,3,1.0,
SIM-0136,SBS,Separate UGA NNLS,581,0.0020368812163932153,0.9999113322466223,3,3,1.0,
SIM-0136,DBS,Separate categorical NNLS,60,0.006337971810273328,0.9982370714222122,3,3,1.0,
SIM-0136,DBS,Separate UGA NNLS,60,0.006453771842514558,0.9986710827559248,3,3,1.0,
SIM-0136,ID,Separate categorical NNLS,98,0.003757363976982892,0.9992364929476887,3,3,1.0,
SIM-0136,ID,Separate UGA NNLS,98,0.004570886416414198,0.999254762314699,3,3,1.0,
SIM-0136,SBS,Naive pooled UGA NNLS,581,0.008161131136613481,0.9977421523473524,3,3,1.0,0.02006545053793718
SIM-0136,DBS,Naive pooled UGA NNLS,60,0.03924304277776828,0.9535646099388706,3,3,1.0,0.0018934858124097093
SIM-0136,ID,Naive pooled UGA NNLS,98,0.04609339929907075,0.9531155806920076,3,3,1.0,0.01817196472552733
SIM-0137,SBS,Separate categorical NNLS,1136,0.004034534557729453,0.9991503182868458,9,9,1.0,
SIM-0137,SBS,Separate UGA NNLS,1136,0.0014519076956769643,0.9999472122048392,9,9,1.0,
SIM-0137,DBS,Separate categorical NNLS,46,0.006541713718694703,0.9981180318501198,9,9,1.0,
SIM-0137,DBS,Separate UGA NNLS,46,0.003925472532810444,0.9995221918430824,9,9,1.0,
SIM-0137,ID,Separate categorical NNLS,92,0.009689524909974276,0.9971124834310044,9,9,1.0,
SIM-0137,ID,Separate UGA NNLS,92,0.007143268210779268,0.9995269226139091,9,9,1.0,
SIM-0137,SBS,Naive pooled UGA NNLS,1136,0.006714741589643233,0.99888815968397,9,9,1.0,0.012498698146150011
SIM-0137,DBS,Naive pooled UGA NNLS,46,0.03226429203308221,0.9694233188192833,9,9,1.0,0.005478129723704317
SIM-0137,ID,Naive pooled UGA NNLS,92,0.061674826357271,0.8034699985479472,9,5,0.0,0.007020568422445597
SIM-0138,SBS,Separate categorical NNLS,550,0.003054865263247372,0.9995819841483219,5,5,1.0,
SIM-0138,SBS,Separate UGA NNLS,550,0.0014670440196160237,0.9999352892461136,5,5,1.0,
SIM-0138,DBS,Separate categorical NNLS,45,0.014171795474677423,0.9898932967445137,5,5,1.0,
SIM-0138,DBS,Separate UGA NNLS,45,0.00343373212728196,0.9995088928902435,5,5,1.0,
SIM-0138,ID,Separate categorical NNLS,97,0.009961464935797294,0.9951107144747878,5,5,1.0,
SIM-0138,ID,Separate UGA NNLS,97,0.003508968586987538,0.9995865565475429,5,5,1.0,
SIM-0138,SBS,Naive pooled UGA NNLS,550,0.009337859184858436,0.9961603893056299,5,5,1.0,0.01404635764964568
SIM-0138,DBS,Naive pooled UGA NNLS,45,0.03445600802525033,0.9295934461913048,5,5,1.0,0.023746192664523477
SIM-0138,ID,Naive pooled UGA NNLS,97,0.03449457490382529,0.9263356749700573,5,5,1.0,0.009699835014877756
SIM-0139,SBS,Separate categorical NNLS,928,0.002367237263612975,0.9997995771512509,2,2,1.0,
SIM-0139,SBS,Separate UGA NNLS,928,0.002117372985804495,0.9999129952163416,2,2,1.0,
SIM-0139,DBS,Separate categorical NNLS,87,0.0055669530042982635,0.9980700843914643,2,2,1.0,
SIM-0139,DBS,Separate UGA NNLS,87,0.005460659130385665,0.9996946938401389,2,2,1.0,
SIM-0139,ID,Separate categorical NNLS,73,0.003517115226915057,0.9996898795980658,2,2,1.0,
SIM-0139,ID,Separate UGA NNLS,73,0.0028322848728969913,0.999792794288387,2,2,1.0,
SIM-0139,SBS,Naive pooled UGA NNLS,928,0.0019155286852966396,0.9998809985574808,2,2,1.0,0.007274700441450954
SIM-0139,DBS,Naive pooled UGA NNLS,87,0.026084034237837384,0.9771124846856626,2,2,1.0,0.006025048162194055
SIM-0139,ID,Naive pooled UGA NNLS,73,0.022673614726825636,0.9816085087403591,2,2,1.0,0.0012496522792569964
SIM-0140,SBS,Separate categorical NNLS,1173,0.0022406265542897455,0.9998134548523295,7,7,1.0,
SIM-0140,SBS,Separate UGA NNLS,1173,0.0022176497239386676,0.9998650885906152,7,7,1.0,
SIM-0140,DBS,Separate categorical NNLS,103,0.005218804576573169,0.9985694810291875,7,7,1.0,
SIM-0140,DBS,Separate UGA NNLS,103,0.004182177993079719,0.9994125689786822,7,7,1.0,
SIM-0140,ID,Separate categorical NNLS,82,0.005767105682221413,0.9972948102166953,1,1,1.0,
SIM-0140,ID,Separate UGA NNLS,82,0.0022275552104187102,0.9998530061426298,1,1,1.0,
SIM-0140,SBS,Naive pooled UGA NNLS,1173,0.005274003648735467,0.9988867000751614,7,7,1.0,0.025610216759097915
SIM-0140,DBS,Naive pooled UGA NNLS,103,0.08000908636980766,0.6338786269801838,7,4,0.0,0.008787912526983174
SIM-0140,ID,Naive pooled UGA NNLS,82,0.050762117253794814,0.8811056791986497,1,10,0.0,0.034398129286081096
SIM-0141,SBS,Separate categorical NNLS,1782,0.004852550308187798,0.9993427160121582,2,2,1.0,
SIM-0141,SBS,Separate UGA NNLS,1782,0.0017701947586136555,0.999951712313355,2,2,1.0,
SIM-0141,DBS,Separate categorical NNLS,161,0.003223647146526034,0.999608122328407,2,2,1.0,
SIM-0141,DBS,Separate UGA NNLS,161,0.002191026571174671,0.999872831417197,2,2,1.0,
SIM-0141,ID,Separate categorical NNLS,90,0.005680189960417862,0.9990386599552209,2,2,1.0,
SIM-0141,ID,Separate UGA NNLS,90,0.004794728397926515,0.9996671863905671,2,2,1.0,
SIM-0141,SBS,Naive pooled UGA NNLS,1782,0.0026752310507526036,0.9998641084962303,2,2,1.0,0.009086632579548448
SIM-0141,DBS,Naive pooled UGA NNLS,161,0.0036825887506233856,0.9994073519201754,2,2,1.0,0.0005547027065118254
SIM-0141,ID,Naive pooled UGA NNLS,90,0.03137887924005216,0.9690707955169564,2,2,1.0,0.00853192987303663
SIM-0142,SBS,Separate categorical NNLS,967,0.0058939014492242585,0.9991850519158433,12,12,1.0,
SIM-0142,SBS,Separate UGA NNLS,967,0.0009112265318791859,0.9999715201128945,12,12,1.0,
SIM-0142,DBS,Separate categorical NNLS,83,0.002320793103504936,0.9997051369440155,12,12,1.0,
SIM-0142,DBS,Separate UGA NNLS,83,0.0030175465328343087,0.9996320775556601,12,12,1.0,
SIM-0142,ID,Separate categorical NNLS,55,0.004067583191433352,0.9994015122062789,12,12,1.0,
SIM-0142,ID,Separate UGA NNLS,55,0.0014425268048988782,0.9999310617989066,12,12,1.0,
SIM-0142,SBS,Naive pooled UGA NNLS,967,0.0013830064986497307,0.9999383950527124,12,12,1.0,0.0038141986251776228
SIM-0142,DBS,Naive pooled UGA NNLS,83,0.002362450716975641,0.9997764861131898,12,12,1.0,0.006312280992090455
SIM-0142,ID,Naive pooled UGA NNLS,55,0.01248638860358082,0.9959845184310688,12,12,1.0,0.002498082366912846
SIM-0143,SBS,Separate categorical NNLS,1192,0.007201860458657567,0.9980976469141164,7,7,1.0,
SIM-0143,SBS,Separate UGA NNLS,1192,0.0006950624437276398,0.9999955674475723,7,7,1.0,
SIM-0143,DBS,Separate categorical NNLS,87,0.007354186671467178,0.9991504243414036,7,7,1.0,
SIM-0143,DBS,Separate UGA NNLS,87,0.003000142408716278,0.9997604265580154,7,7,1.0,
SIM-0143,ID,Separate categorical NNLS,36,0.007258339217391827,0.9983121079940079,7,7,1.0,
SIM-0143,ID,Separate UGA NNLS,36,0.0071829487968747665,0.998756541242158,7,7,1.0,
SIM-0143,SBS,Naive pooled UGA NNLS,1192,0.0020237076743189757,0.9999289124804975,7,7,1.0,0.008567550880008046
SIM-0143,DBS,Naive pooled UGA NNLS,87,0.008607807690717777,0.9986281216664319,7,7,1.0,0.0033419766908538012
SIM-0143,ID,Naive pooled UGA NNLS,36,0.0462962962962963,0.9636241116594316,7,7,1.0,0.005225574189154196
SIM-0144,SBS,Separate categorical NNLS,784,0.011217789675403178,0.996891086592689,6,6,1.0,
SIM-0144,SBS,Separate UGA NNLS,784,0.002031972061922949,0.9999151197956084,6,6,1.0,
SIM-0144,DBS,Separate categorical NNLS,166,0.004588862007840731,0.9992862725970876,6,6,1.0,
SIM-0144,DBS,Separate UGA NNLS,166,0.003010580005322627,0.9998120564502029,6,6,1.0,
SIM-0144,ID,Separate categorical NNLS,41,0.01101972009980172,0.9975554409491209,6,6,1.0,
SIM-0144,ID,Separate UGA NNLS,41,0.009166509963695266,0.9978413493349034,6,6,1.0,
SIM-0144,SBS,Naive pooled UGA NNLS,784,0.0024642902291429226,0.9999505203941311,6,6,1.0,0.005143759314553575
SIM-0144,DBS,Naive pooled UGA NNLS,166,0.009371592538973987,0.9982332505620426,6,6,1.0,0.0001518026125336691
SIM-0144,ID,Naive pooled UGA NNLS,41,0.07522540200737969,0.8518576904684276,6,6,1.0,0.005295561927087154
SIM-0145,SBS,Separate categorical NNLS,933,0.00477444161998383,0.9992535882071211,10,10,1.0,
SIM-0145,SBS,Separate UGA NNLS,933,0.0015930995833170725,0.9999683469738881,10,10,1.0,
SIM-0145,DBS,Separate categorical NNLS,74,0.012876694052665753,0.9930021073874246,10,10,1.0,
SIM-0145,DBS,Separate UGA NNLS,74,0.0023953185545139235,0.9999074689501797,10,10,1.0,
SIM-0145,ID,Separate categorical NNLS,60,0.002399960541533562,0.9997513773150863,10,10,1.0,
SIM-0145,ID,Separate UGA NNLS,60,0.0031362477722835964,0.999683391221918,10,10,1.0,
SIM-0145,SBS,Naive pooled UGA NNLS,933,0.0032154340836012853,0.9999072141229443,10,10,1.0,0.011290290881920018
SIM-0145,DBS,Naive pooled UGA NNLS,74,0.007337432533114818,0.997465374404901,10,10,1.0,0.0003770464396604112
SIM-0145,ID,Naive pooled UGA NNLS,60,0.051592388352244965,0.9545839248083736,10,10,1.0,0.010913244442259641
SIM-0146,SBS,Separate categorical NNLS,758,0.0020567681480471293,0.999943760714078,8,8,1.0,
SIM-0146,SBS,Separate UGA NNLS,758,0.0017792336723775873,0.999965820220227,8,8,1.0,
SIM-0146,DBS,Separate categorical NNLS,50,0.0020726698400668755,0.9999516524866056,8,8,1.0,
SIM-0146,DBS,Separate UGA NNLS,50,0.002100674449331281,0.9999191177926436,8,8,1.0,
SIM-0146,ID,Separate categorical NNLS,130,0.00446788586277114,0.9998405807662278,8,8,1.0,
SIM-0146,ID,Separate UGA NNLS,130,0.0038418839828500266,0.9997968198144139,8,8,1.0,
SIM-0146,SBS,Naive pooled UGA NNLS,758,0.006198500099730591,0.9996654839538877,8,8,1.0,0.014334451720927843
SIM-0146,DBS,Naive pooled UGA NNLS,50,0.03848951023366247,0.976958881026104,8,8,1.0,0.007397487180227001
SIM-0146,ID,Naive pooled UGA NNLS,130,0.025013426411350608,0.9900423805083792,8,8,1.0,0.006936964540700807
SIM-0147,SBS,Separate categorical NNLS,1813,0.0025790108389347963,0.999757039476165,3,3,1.0,
SIM-0147,SBS,Separate UGA NNLS,1813,0.0009481489551951437,0.9999640646025751,3,3,1.0,
SIM-0147,DBS,Separate categorical NNLS,117,0.01267190628861733,0.9915717968474765,3,3,1.0,
SIM-0147,DBS,Separate UGA NNLS,117,0.003809720322978052,0.9994510592286403,3,3,1.0,
SIM-0147,ID,Separate categorical NNLS,88,0.007735235020948156,0.9974566449104639,3,3,1.0,
SIM-0147,ID,Separate UGA NNLS,88,0.004291458919542319,0.9992950468818004,3,3,1.0,
SIM-0147,SBS,Naive pooled UGA NNLS,1813,0.0038834658442136183,0.9993244307048977,3,3,1.0,0.007487714223738617
SIM-0147,DBS,Naive pooled UGA NNLS,117,0.03629841769820978,0.9575409002929047,3,3,1.0,0.0001044444626256899
SIM-0147,ID,Naive pooled UGA NNLS,88,0.08283873122630289,0.7028048890289522,3,2,0.0,0.007383269761112941
SIM-0148,SBS,Separate categorical NNLS,1116,0.013356398131353071,0.9942602595094161,8,8,1.0,
SIM-0148,SBS,Separate UGA NNLS,1116,0.0013428096407665756,0.9999693737913566,8,8,1.0,
SIM-0148,DBS,Separate categorical NNLS,52,0.012576353775475007,0.9909722663018377,8,8,1.0,
SIM-0148,DBS,Separate UGA NNLS,52,0.005066170318149855,0.9990662744454384,8,8,1.0,
SIM-0148,ID,Separate categorical NNLS,76,0.006611885028556162,0.9975978343250489,3,3,1.0,
SIM-0148,ID,Separate UGA NNLS,76,0.004692087744111284,0.9993030493320547,3,3,1.0,
SIM-0148,SBS,Naive pooled UGA NNLS,1116,0.004003309243782323,0.9995315553337879,8,8,1.0,0.00014465569499966247
SIM-0148,DBS,Naive pooled UGA NNLS,52,0.028474998590564998,0.9495247027074406,8,8,1.0,0.010131009867202757
SIM-0148,ID,Naive pooled UGA NNLS,76,0.04225799083893198,0.8965902292320065,3,8,0.0,0.009986354172203164
