modality,representation,algorithm,patient,mutation_burden,cosine,mae,n_active_truth_signatures,n_active_predicted_signatures
SBS,locked_uga,NNLS,SP102897,413.0,0.193182924795097,0.0164722262895772,2,13
SBS,locked_uga,NNLS,SP102913,91.0,0.0965948915281363,0.0184961175896975,2,15
SBS,locked_uga,NNLS,SP102921,41.0,0.0,0.0206185567010309,2,9
SBS,locked_uga,NNLS,SP102929,53.0,0.1810026862284171,0.0171745733945165,2,15
SBS,locked_uga,NNLS,SP102945,50.0,0.0,0.0206185567010309,2,15
SBS,locked_uga,NNLS,SP102957,254.0,0.0,0.0206185567010309,2,10
SBS,locked_uga,NNLS,SP102965,51.0,0.0,0.0206185567010309,2,11
SBS,locked_uga,NNLS,SP102973,112.0,0.0888262174688972,0.0199358429160377,1,18
SBS,locked_uga,NNLS,SP102989,80.0,0.0206534473101352,0.020228546017406,2,11
SBS,locked_uga,NNLS,SP103005,60.0,0.0198576013457516,0.0204518975658058,2,16
SBS,locked_uga,NNLS,SP103021,71.0,0.1729181674442939,0.0188656632459264,2,12
SBS,locked_uga,NNLS,SP103037,32.0,0.0,0.0206185567010309,2,12
SBS,locked_uga,NNLS,SP103045,77.0,0.020108980227415,0.0198188213049998,2,15
SBS,locked_uga,NNLS,SP103057,111.0,0.0494932648108889,0.0202560438423178,1,18
SBS,locked_uga,NNLS,SP103065,95.0,0.0040882555592147,0.020517714093457,2,16
SBS,locked_uga,NNLS,SP103080,104.0,0.0,0.0206185567010309,1,10
SBS,locked_uga,NNLS,SP103100,56.0,0.0,0.0206185567010309,2,13
SBS,locked_uga,NNLS,SP103128,69.0,0.1504688034132009,0.0177932975198058,2,17
SBS,locked_uga,NNLS,SP103140,99.0,0.0,0.0206185567010309,2,19
SBS,locked_uga,NNLS,SP103156,71.0,0.2875874683740264,0.0176683146762601,2,19
SBS,locked_uga,NNLS,SP103197,86.0,0.0462558990520143,0.0197899365595524,2,17
SBS,locked_uga,NNLS,SP103213,40.0,0.3390058345067379,0.0163389048699656,2,12
SBS,locked_uga,NNLS,SP103221,94.0,0.0,0.0206185567010309,2,15
SBS,locked_uga,NNLS,SP103233,80.0,0.0082241645017309,0.0204603073187817,2,13
SBS,locked_uga,NNLS,SP103245,88.0,0.1273960282259482,0.0184858772203559,2,11
SBS,locked_uga,NNLS,SP103261,105.0,0.0476581858581666,0.0200544427445136,2,18
SBS,locked_uga,NNLS,SP103288,47.0,0.2629979530823408,0.0156302016964132,2,14
SBS,locked_uga,NNLS,SP103300,70.0,0.1312539403146904,0.0198158097597915,1,18
SBS,locked_uga,NNLS,SP103340,48.0,0.0,0.0206185567010309,2,18
SBS,locked_uga,NNLS,SP103396,44.0,0.0256537832420276,0.020039944393435,2,10
SBS,locked_uga,NNLS,SP103408,75.0,0.0344817848096231,0.0196650697798756,2,17
SBS,locked_uga,NNLS,SP103416,57.0,0.4722923321963385,0.0169266785382532,2,14
SBS,locked_uga,NNLS,SP103428,71.0,0.0,0.0206185567010309,2,12
SBS,locked_uga,NNLS,SP103436,51.0,0.1971938854061043,0.0169795436158915,2,13
SBS,locked_uga,NNLS,SP103444,56.0,0.139533300113649,0.0189994454995552,2,16
SBS,locked_uga,NNLS,SP103455,102.0,0.1504342770445175,0.0194676321516084,2,16
SBS,locked_uga,NNLS,SP103467,18.0,0.0,0.0206185567010309,2,14
SBS,locked_uga,NNLS,SP103483,46.0,0.0767222916186887,0.0179980372852951,2,11
SBS,locked_uga,NNLS,SP103507,128.0,0.0013412787417189,0.0203230986098282,2,11
SBS,locked_uga,NNLS,SP103515,87.0,0.0,0.0206185567010309,2,13
SBS,locked_uga,NNLS,SP103523,46.0,0.1302660194229031,0.0182941416162824,2,11
SBS,locked_uga,NNLS,SP103535,194.0,0.0,0.0206185567010309,1,12
SBS,locked_uga,NNLS,SP103547,56.0,0.1156080804994523,0.0184581854996699,3,13
SBS,locked_uga,NNLS,SP103555,14.0,0.0348048911584412,0.0193312840544649,3,12
SBS,locked_uga,NNLS,SP103575,91.0,0.0913981172406273,0.0198744205842462,2,18
SBS,locked_uga,NNLS,SP103595,63.0,0.0228501696039428,0.020244281842624,2,16
SBS,locked_uga,NNLS,SP103603,91.0,0.2909331780080222,0.0187305189522778,2,16
SBS,locked_uga,NNLS,SP103619,24.0,0.0,0.0206185567010309,2,6
SBS,locked_uga,NNLS,SP103673,61.0,0.0,0.0206185567010309,3,14
SBS,locked_uga,NNLS,SP103679,49.0,0.0,0.0206185567010309,3,10
SBS,locked_uga,NNLS,SP103685,67.0,0.0358752899189904,0.0189957021927099,2,19
SBS,locked_uga,NNLS,SP103694,111.0,0.3983403732302346,0.0172957505725419,2,20
SBS,locked_uga,NNLS,SP103706,56.0,0.0703622342608054,0.0184979541808715,2,13
SBS,locked_uga,NNLS,SP103715,56.0,0.1155725567761109,0.0176432467608684,2,12
SBS,locked_uga,NNLS,SP103730,56.0,0.0396784539149765,0.0199613722664235,2,21
SBS,locked_uga,NNLS,SP103742,69.0,0.0845068655387151,0.0185905627310681,4,16
SBS,locked_uga,NNLS,SP103826,61.0,0.0589241485717083,0.0201554622081893,1,14
SBS,locked_uga,NNLS,SP103844,51.0,0.0,0.0206185567010309,2,13
SBS,locked_uga,NNLS,SP103856,17.0,0.0,0.0206185567010309,2,11
SBS,locked_uga,NNLS,SP103866,743.0,0.9231611863122584,0.006451124428302,5,11
SBS,locked_uga,NNLS,SP103894,1409.0,0.8216831097216027,0.0086822289796927,5,12
SBS,locked_uga,NNLS,SP104056,2865.0,0.8814074453169771,0.0075446209192966,4,11
SBS,locked_uga,NNLS,SP104330,43.0,0.6593892190782495,0.0126210476573037,6,8
SBS,locked_uga,NNLS,SP104530,641.0,0.7983969851339938,0.0107641662330059,6,11
SBS,locked_uga,NNLS,SP10470,124.0,0.0031570861427399,0.0200881639623513,5,17
SBS,locked_uga,NNLS,SP104984,104.0,0.547276693329574,0.0134706347898987,5,12
SBS,locked_uga,NNLS,SP105006,101.0,0.1443077678004489,0.0171974203710162,7,10
SBS,locked_uga,NNLS,SP105018,644.0,0.0177107162060112,0.0193915227057706,6,19
SBS,locked_uga,NNLS,SP105086,285.0,0.1270224413897959,0.0183199906564208,5,18
SBS,locked_uga,NNLS,SP105159,177.0,0.2005896446033386,0.0161523836036672,6,15
SBS,locked_uga,NNLS,SP105213,109.0,0.1090824222924848,0.0183420189841193,3,13
SBS,locked_uga,NNLS,SP105253,119.0,0.0873199728031505,0.0180753184736317,8,16
SBS,locked_uga,NNLS,SP105261,70.0,0.6362330729566632,0.0108538440681787,4,12
SBS,locked_uga,NNLS,SP105375,206.0,0.032943363596693,0.0198483414522461,6,18
SBS,locked_uga,NNLS,SP105425,80.0,0.1972083313104241,0.0180006892870473,8,18
SBS,locked_uga,NNLS,SP105577,102.0,0.198011372292609,0.0163213732939646,7,12
SBS,locked_uga,NNLS,SP10563,81.0,0.2758013199446016,0.0155454327757585,4,12
SBS,locked_uga,NNLS,SP105673,170.0,0.0674008884237259,0.0183693712009856,8,12
SBS,locked_uga,NNLS,SP105708,8.0,0.1548123308637681,0.017059406568541,2,8
SBS,locked_uga,NNLS,SP105759,13.0,0.0641044227574939,0.0185930072656042,2,9
SBS,locked_uga,NNLS,SP105807,18.0,0.0,0.0206185567010309,2,12
SBS,locked_uga,NNLS,SP1059,582.0,0.4872010710658741,0.0131518511026429,4,23
SBS,locked_uga,NNLS,SP105922,14.0,0.2731591291760459,0.015767131594906,2,6
SBS,locked_uga,NNLS,SP10635,25.0,0.0545488593469833,0.0183935240393738,4,11
SBS,locked_uga,NNLS,SP106560,54.0,0.0180136841609055,0.0195712862351182,2,12
SBS,locked_uga,NNLS,SP106577,105.0,0.0,0.0206185567010309,2,18
SBS,locked_uga,NNLS,SP106602,69.0,0.0,0.0206185567010309,2,12
SBS,locked_uga,NNLS,SP106631,156.0,0.0,0.0206185567010309,3,12
SBS,locked_uga,NNLS,SP106638,103.0,0.0414952118767778,0.0191754286290548,3,20
SBS,locked_uga,NNLS,SP106656,92.0,0.0087065819933467,0.019907351622428,3,14
SBS,locked_uga,NNLS,SP106669,25.0,0.0132857575017395,0.0201334141904184,3,9
SBS,locked_uga,NNLS,SP106677,68.0,0.0218877693480758,0.0195191213356758,2,15
SBS,locked_uga,NNLS,SP106718,47.0,0.0888608297720399,0.0179735206157483,5,8
SBS,locked_uga,NNLS,SP106722,21.0,0.0167007767025702,0.0197994190589617,4,9
SBS,locked_uga,NNLS,SP106734,14.0,0.0825667993830071,0.0188062628123235,3,5
SBS,locked_uga,NNLS,SP106743,33.0,0.0,0.0206185567010309,3,14
SBS,locked_uga,NNLS,SP106750,17.0,0.0138245489665428,0.0199794823497754,2,12
SBS,locked_uga,NNLS,SP106753,1.0,0.0845736755675019,0.0187936223346353,3,4
SBS,locked_uga,NNLS,SP106758,19.0,0.0172198097525089,0.0200312287424752,5,11
SBS,locked_uga,NNLS,SP106797,33.0,0.0326078189139741,0.0191275453693448,5,13
SBS,locked_uga,NNLS,SP106808,28.0,0.1427782155411357,0.0162787992977684,4,9
SBS,locked_uga,NNLS,SP106815,53.0,0.1398661908465812,0.0171461612456361,5,14
SBS,locked_uga,NNLS,SP106825,68.0,0.4068980685069123,0.0148290121671305,2,14
SBS,locked_uga,NNLS,SP106827,38.0,0.4722189183075534,0.0146006001082234,2,10
SBS,locked_uga,NNLS,SP106828,21.0,0.2044572780564122,0.016988267956216,3,13
SBS,locked_uga,NNLS,SP106829,49.0,0.5107381459670717,0.0135161996789988,2,12
SBS,locked_uga,NNLS,SP106833,36.0,0.4254546929080638,0.0168084677511611,2,12
SBS,locked_uga,NNLS,SP106834,37.0,0.6428933970201544,0.0115137010516903,2,10
SBS,locked_uga,NNLS,SP106835,7.0,0.1578750537977178,0.0174168917873248,3,12
SBS,locked_uga,NNLS,SP106836,20.0,0.3537115720525027,0.0164554630651428,2,11
SBS,locked_uga,NNLS,SP106837,28.0,0.6691199259424065,0.0102272811980529,2,7
SBS,locked_uga,NNLS,SP106839,34.0,0.3364447989343192,0.0150607836534425,3,6
SBS,locked_uga,NNLS,SP106840,31.0,0.3710559669930242,0.0156695657120528,2,6
SBS,locked_uga,NNLS,SP106841,21.0,0.0863650778868047,0.0186086028037519,3,15
SBS,locked_uga,NNLS,SP106993,125.0,0.0,0.0206185567010309,2,16
SBS,locked_uga,NNLS,SP106998,93.0,0.0,0.0206185567010309,3,16
SBS,locked_uga,NNLS,SP107004,132.0,2.101284953038961e-05,0.0206121641429912,3,19
SBS,locked_uga,NNLS,SP107007,95.0,0.0655663648900486,0.0179696796053782,2,14
SBS,locked_uga,NNLS,SP107010,97.0,0.0,0.0206185567010309,3,11
SBS,locked_uga,NNLS,SP107012,544.0,0.0777369438264683,0.0194493388681227,5,16
SBS,locked_uga,NNLS,SP107017,70.0,0.0266857250775829,0.0194492597031466,4,15
SBS,locked_uga,NNLS,SP107019,87.0,0.0048456069940889,0.0201978519904465,4,15
SBS,locked_uga,NNLS,SP107023,54.0,0.1241171004028291,0.018062301417446,4,11
SBS,locked_uga,NNLS,SP107025,106.0,0.014443505660064,0.0197230602756536,4,11
SBS,locked_uga,NNLS,SP107028,58.0,0.0007899887648244,0.0205296750982388,4,15
SBS,locked_uga,NNLS,SP107030,66.0,0.0016850354210975,0.0205131738674891,4,13
SBS,locked_uga,NNLS,SP107032,35.0,0.2964372541316336,0.013087520755225,3,8
SBS,locked_uga,NNLS,SP107034,50.0,0.2265814829782152,0.0158273995076326,3,13
SBS,locked_uga,NNLS,SP107037,101.0,0.0,0.0206185567010309,2,17
SBS,locked_uga,NNLS,SP107041,51.0,0.0,0.0206185567010309,4,12
SBS,locked_uga,NNLS,SP107044,50.0,0.0,0.0206185567010309,4,13
SBS,locked_uga,NNLS,SP107047,132.0,0.0,0.0206185567010309,3,18
SBS,locked_uga,NNLS,SP107050,67.0,0.000822412476983,0.0204841435106165,3,10
SBS,locked_uga,NNLS,SP107052,74.0,0.0002640651431488,0.0205760545227942,4,17
SBS,locked_uga,NNLS,SP107056,136.0,0.0,0.0206185567010309,2,16
SBS,locked_uga,NNLS,SP107060,89.0,0.0019161406608851,0.0205223581472158,4,19
SBS,locked_uga,NNLS,SP107063,39.0,0.0002338693826172,0.0205902247783912,3,16
SBS,locked_uga,NNLS,SP107068,62.0,0.0078122506627479,0.0203283571708663,3,10
SBS,locked_uga,NNLS,SP107071,137.0,0.0720553393562349,0.0192807840395282,5,19
SBS,locked_uga,NNLS,SP107073,17.0,0.0,0.0206185567010309,3,10
SBS,locked_uga,NNLS,SP107076,276.0,0.0221522900683103,0.0193908940051793,5,19
SBS,locked_uga,NNLS,SP107078,49.0,0.0035872523320326,0.0203671580543291,4,13
SBS,locked_uga,NNLS,SP107080,133.0,0.0013321627400701,0.0204489759709139,4,16
SBS,locked_uga,NNLS,SP107084,95.0,0.0,0.0206185567010309,3,21
SBS,locked_uga,NNLS,SP107088,29.0,0.0012881977734043,0.0203485758435776,3,17
SBS,locked_uga,NNLS,SP107091,98.0,0.0312255262992626,0.0193184768002108,4,15
SBS,locked_uga,NNLS,SP107094,39.0,0.0,0.0206185567010309,4,10
SBS,locked_uga,NNLS,SP107097,67.0,0.0023898174657646,0.0203386969418658,4,10
SBS,locked_uga,NNLS,SP107101,134.0,0.0,0.0206185567010309,3,19
SBS,locked_uga,NNLS,SP107104,76.0,0.0,0.0206185567010309,3,12
SBS,locked_uga,NNLS,SP107109,36.0,0.0018668712048284,0.0205071993524683,3,16
SBS,locked_uga,NNLS,SP107111,92.0,0.0,0.0206185567010309,5,13
SBS,locked_uga,NNLS,SP107115,7.0,0.0,0.0206185567010309,3,6
SBS,locked_uga,NNLS,SP107119,109.0,0.0,0.0206185567010309,2,17
SBS,locked_uga,NNLS,SP107121,167.0,0.129325207684996,0.0175107274333101,3,14
SBS,locked_uga,NNLS,SP107123,84.0,0.0,0.0206185567010309,4,14
SBS,locked_uga,NNLS,SP107132,36.0,0.4797739721640215,0.0133136118170638,2,8
SBS,locked_uga,NNLS,SP107136,128.0,0.0843889200700914,0.0186979076293446,5,12
SBS,locked_uga,NNLS,SP107141,45.0,0.0,0.0206185567010309,4,13
SBS,locked_uga,NNLS,SP107146,83.0,0.0007479801710353,0.0204690277992303,4,12
SBS,locked_uga,NNLS,SP107150,64.0,0.0863521779374201,0.018293003847071,4,14
SBS,locked_uga,NNLS,SP107152,104.0,0.0014712961107164,0.0205057349755849,4,24
SBS,locked_uga,NNLS,SP107155,74.0,0.0237827850835728,0.0193668608698756,4,19
SBS,locked_uga,NNLS,SP107356,31.0,0.8261070192138584,0.0073211924831681,2,7
SBS,locked_uga,NNLS,SP107357,35.0,0.6465408647446794,0.0097891465838012,2,5
SBS,locked_uga,NNLS,SP107358,21.0,0.38091279239095,0.0139169420088498,2,11
SBS,locked_uga,NNLS,SP107359,32.0,0.4594320439692744,0.0155435071033645,2,9
SBS,locked_uga,NNLS,SP107360,19.0,0.2993818539656979,0.0169516412595132,2,9
SBS,locked_uga,NNLS,SP107361,68.0,0.4327874549929342,0.0166067940339678,2,12
SBS,locked_uga,NNLS,SP107362,30.0,0.614604860576024,0.014019293789329,2,13
SBS,locked_uga,NNLS,SP107363,36.0,0.4054887282623183,0.0153603008491423,2,14
SBS,locked_uga,NNLS,SP107365,15.0,0.4008286644126315,0.0141606010588882,2,5
SBS,locked_uga,NNLS,SP107369,33.0,0.5584572925272151,0.0151234124004898,2,11
SBS,locked_uga,NNLS,SP107371,46.0,0.5795509253546095,0.0122599510218733,2,14
SBS,locked_uga,NNLS,SP107373,40.0,0.6434727527061345,0.0106263785048375,2,9
SBS,locked_uga,NNLS,SP107377,43.0,0.6710965301208445,0.0115113911277991,2,7
SBS,locked_uga,NNLS,SP107379,61.0,0.4602999812317985,0.0155968823453411,2,7
SBS,locked_uga,NNLS,SP107381,28.0,0.4199179791090759,0.0156412337945654,2,9
SBS,locked_uga,NNLS,SP107384,49.0,0.1737411339335759,0.0184401461733126,2,8
SBS,locked_uga,NNLS,SP107386,25.0,0.7307446660547662,0.0094963117031606,2,7
SBS,locked_uga,NNLS,SP107403,52.0,0.3988207741030869,0.0157189967856712,2,9
SBS,locked_uga,NNLS,SP107404,26.0,0.5248725270866748,0.0150619545785333,2,9
SBS,locked_uga,NNLS,SP107405,34.0,0.3908100174755043,0.0142586347574387,2,7
SBS,locked_uga,NNLS,SP107406,57.0,0.225534996911832,0.0151579046676841,2,9
SBS,locked_uga,NNLS,SP107407,55.0,0.5073291952918397,0.0119835109607605,2,10
SBS,locked_uga,NNLS,SP107435,40.0,0.6807943486325032,0.0118533968049092,2,12
SBS,locked_uga,NNLS,SP107436,17.0,0.0279026996088616,0.0199660793005403,2,7
SBS,locked_uga,NNLS,SP107437,32.0,0.266848075536064,0.0153628461693955,2,10
SBS,locked_uga,NNLS,SP107438,22.0,0.1296057037857491,0.0175931657794442,2,9
SBS,locked_uga,NNLS,SP107440,10.0,0.3819190024862834,0.0151362921544644,3,5
SBS,locked_uga,NNLS,SP107441,14.0,0.1285885436629428,0.018428132663508,4,7
SBS,locked_uga,NNLS,SP107443,7.0,0.2907807070630929,0.0155297214301381,3,4
SBS,locked_uga,NNLS,SP107444,6.0,0.253355789195625,0.0158658046479119,2,4
SBS,locked_uga,NNLS,SP107446,11.0,0.2313633450388329,0.0160689221238081,2,6
SBS,locked_uga,NNLS,SP107448,9.0,0.4193020766237618,0.0133357070028645,2,7
SBS,locked_uga,NNLS,SP107449,14.0,0.1741941771024937,0.0183828095888709,4,4
SBS,locked_uga,NNLS,SP107451,17.0,0.0743602156443021,0.0183564488615293,4,8
SBS,locked_uga,NNLS,SP107453,6.0,0.0927270618879403,0.0189429453957048,2,6
SBS,locked_uga,NNLS,SP107454,5.0,0.2498539265783633,0.0163885641407163,3,6
SBS,locked_uga,NNLS,SP107455,7.0,0.0535146537825601,0.0186693233994628,3,8
SBS,locked_uga,NNLS,SP107457,15.0,0.0866079408643982,0.01747368627952,3,8
SBS,locked_uga,NNLS,SP107458,42.0,0.2017746840810049,0.0169538418276404,2,5
SBS,locked_uga,NNLS,SP107459,20.0,0.9337712278196508,0.0052185925149011,2,7
SBS,locked_uga,NNLS,SP107460,21.0,0.0,0.0206185567010309,2,10
SBS,locked_uga,NNLS,SP107461,6.0,0.2489699336255258,0.0171099284678179,2,8
SBS,locked_uga,NNLS,SP107462,18.0,0.0,0.0206185567010309,3,6
SBS,locked_uga,NNLS,SP107463,30.0,0.8598652702528123,0.0072792162474933,2,6
SBS,locked_uga,NNLS,SP107464,37.0,0.5886365090985731,0.0138846843451171,2,7
SBS,locked_uga,NNLS,SP107466,15.0,0.4538102044344921,0.015077432241153,2,8
SBS,locked_uga,NNLS,SP107467,11.0,0.3020101624738504,0.0143576707621334,2,7
SBS,locked_uga,NNLS,SP107468,10.0,0.0541293805019915,0.0196820977526029,2,9
SBS,locked_uga,NNLS,SP107469,2.0,0.0,0.0206185567010309,3,4
SBS,locked_uga,NNLS,SP107470,12.0,0.2520666022961097,0.0162442573582749,3,7
SBS,locked_uga,NNLS,SP107472,5.0,0.0,0.0206185567010309,2,7
SBS,locked_uga,NNLS,SP107473,19.0,0.0181709869777641,0.0197945910502972,3,13
SBS,locked_uga,NNLS,SP107474,24.0,0.0107682535311326,0.0195306429052478,3,12
SBS,locked_uga,NNLS,SP107477,15.0,0.2360834996958864,0.0172972261957611,3,5
SBS,locked_uga,NNLS,SP107478,13.0,0.093735947721208,0.0178165477134549,3,11
SBS,locked_uga,NNLS,SP107479,11.0,0.2219537235115885,0.0170755747356083,3,14
SBS,locked_uga,NNLS,SP107480,4.0,0.0,0.0206185567010309,2,6
SBS,locked_uga,NNLS,SP107545,12.0,0.5489612221417465,0.0119452595497156,2,7
SBS,locked_uga,NNLS,SP107546,17.0,0.3709161705745004,0.0147466671767113,3,6
SBS,locked_uga,NNLS,SP107547,3.0,0.0756240338821713,0.0181002140984134,2,3
SBS,locked_uga,NNLS,SP107548,21.0,0.0788252726146722,0.0184504082486807,4,13
SBS,locked_uga,NNLS,SP107549,9.0,0.0701931270219727,0.0181181877001652,2,7
SBS,locked_uga,NNLS,SP107550,4.0,0.0,0.0206185567010309,3,3
SBS,locked_uga,NNLS,SP107552,10.0,0.4848307809639799,0.0131746078634094,2,4
SBS,locked_uga,NNLS,SP107553,4.0,0.334902875961645,0.0142524585490997,2,5
SBS,locked_uga,NNLS,SP107554,23.0,0.1380934511992918,0.0173261693834246,2,9
SBS,locked_uga,NNLS,SP107555,13.0,0.0,0.0206185567010309,2,10
SBS,locked_uga,NNLS,SP107556,19.0,0.0,0.0206185567010309,3,8
SBS,locked_uga,NNLS,SP107557,5.0,0.0,0.0206185567010309,3,6
SBS,locked_uga,NNLS,SP107575,38.0,0.3212787285641444,0.0129709662567425,4,8
SBS,locked_uga,NNLS,SP107595,85.0,0.4370145988042428,0.0117010431424879,5,8
SBS,locked_uga,NNLS,SP107603,79.0,0.6825018370171149,0.0084866011503959,4,5
SBS,locked_uga,NNLS,SP107607,76.0,0.3692356312267384,0.0139239199548374,4,9
SBS,locked_uga,NNLS,SP107624,36.0,0.4144383954298574,0.0129414478006737,4,8
SBS,locked_uga,NNLS,SP107640,172.0,0.932342684072881,0.0037537485871697,4,7
SBS,locked_uga,NNLS,SP107650,62.0,0.4300012724851628,0.0125213276965309,4,10
SBS,locked_uga,NNLS,SP107770,37.0,0.5587208875444284,0.0140287885791685,5,12
SBS,locked_uga,NNLS,SP107774,39.0,0.2499144880207334,0.0165889566550346,5,10
SBS,locked_uga,NNLS,SP107781,46.0,0.6107529893994135,0.0107427762801891,2,8
SBS,locked_uga,NNLS,SP107784,78.0,0.11359112725725,0.0183140500349065,5,13
SBS,locked_uga,NNLS,SP107786,91.0,0.6414673798119933,0.0124670609446922,4,11
SBS,locked_uga,NNLS,SP107805,101.0,0.1719307554266378,0.0168286576604275,5,12
SBS,locked_uga,NNLS,SP107813,57.0,0.3056809166821359,0.014524578079101,3,9
SBS,locked_uga,NNLS,SP107874,76.0,0.4311639229447074,0.0149417119435872,5,12
SBS,locked_uga,NNLS,SP107915,51.0,0.9028592090111068,0.0069137107586867,2,11
SBS,locked_uga,NNLS,SP107920,36.0,0.2563677562399756,0.0175213911287135,6,9
SBS,locked_uga,NNLS,SP107945,49.0,0.2566651853356342,0.0154878037128689,3,12
SBS,locked_uga,NNLS,SP107952,63.0,0.4230193102135561,0.0134596218797277,4,14
SBS,locked_uga,NNLS,SP107956,121.0,0.7991224311159014,0.009111609503212,4,14
SBS,locked_uga,NNLS,SP108017,30.0,0.4510346830926168,0.0137847027275675,6,7
SBS,locked_uga,NNLS,SP108020,69.0,0.2993054298613508,0.014870691662243,4,11
SBS,locked_uga,NNLS,SP108033,51.0,0.7575159064607968,0.012466233498639,2,11
SBS,locked_uga,NNLS,SP108049,41.0,0.4925469338973683,0.0138594654862698,5,11
SBS,locked_uga,NNLS,SP108059,31.0,0.1546081688310686,0.0162279255530989,5,9
SBS,locked_uga,NNLS,SP108065,50.0,0.0437340063969822,0.0192036764053086,5,13
SBS,locked_uga,NNLS,SP108068,58.0,0.6328010289783581,0.0122515729825612,4,10
SBS,locked_uga,NNLS,SP108088,76.0,0.7571282836965817,0.0102435655575504,6,13
SBS,locked_uga,NNLS,SP108123,72.0,0.4248843213206386,0.013935605769073,4,13
SBS,locked_uga,NNLS,SP1086,146.0,0.1656492852152369,0.0157656984055337,4,14
SBS,locked_uga,NNLS,SP108998,19.0,0.1915616516829512,0.0163701206321984,3,10
SBS,locked_uga,NNLS,SP108999,17.0,0.0367924092345166,0.0190396647483266,3,6
SBS,locked_uga,NNLS,SP109001,7.0,0.0,0.0206185567010309,2,6
SBS,locked_uga,NNLS,SP109002,15.0,0.256797035740102,0.0166756838883247,3,7
SBS,locked_uga,NNLS,SP109003,23.0,0.0348095265657152,0.0191718822418626,3,16
SBS,locked_uga,NNLS,SP109006,16.0,0.1610724279047084,0.0172929830395743,3,7
SBS,locked_uga,NNLS,SP109007,31.0,0.2188548993951927,0.0165704107518756,3,10
SBS,locked_uga,NNLS,SP109301,113.0,0.0,0.0206185567010309,2,13
SBS,locked_uga,NNLS,SP109384,57.0,0.0018688174658347,0.0205388457859496,3,13
SBS,locked_uga,NNLS,SP10944,140.0,0.4026146111359411,0.0131925019770415,4,14
SBS,locked_uga,NNLS,SP109457,37.0,0.0756035122551877,0.0182549625212203,3,12
SBS,locked_uga,NNLS,SP109470,106.0,0.0,0.0206185567010309,2,12
SBS,locked_uga,NNLS,SP109478,27.0,0.034711734857353,0.0184739258032959,2,12
SBS,locked_uga,NNLS,SP109544,73.0,0.0585586345515977,0.019433476229563,3,17
SBS,locked_uga,NNLS,SP109649,11.0,0.0,0.0206185567010309,2,10
SBS,locked_uga,NNLS,SP109801,41.0,0.1840165792922782,0.0177338128515611,5,12
SBS,locked_uga,NNLS,SP109941,26.0,0.2340972301145051,0.016433045872075,3,10
SBS,locked_uga,NNLS,SP109953,34.0,0.3459059028154064,0.014877137234369,2,9
SBS,locked_uga,NNLS,SP109957,94.0,0.5175202879946252,0.0127027963803482,4,14
SBS,locked_uga,NNLS,SP11045,39.0,0.6816992196536165,0.0096169026964173,4,8
SBS,locked_uga,NNLS,SP110736,57.0,0.916608976476608,0.0072965359435017,2,10
SBS,locked_uga,NNLS,SP110770,69.0,0.1967383786466692,0.016116609473254,7,13
SBS,locked_uga,NNLS,SP110779,109.0,0.1821014805141908,0.016256362032664,7,15
SBS,locked_uga,NNLS,SP110789,111.0,0.1046406197788604,0.0169356558833985,5,16
SBS,locked_uga,NNLS,SP110798,48.0,0.4677120669471346,0.0144989927869547,4,13
SBS,locked_uga,NNLS,SP110803,23.0,0.2660896940033463,0.0157220209182001,4,11
SBS,locked_uga,NNLS,SP110816,37.0,0.0239064688920346,0.0195636696535763,3,7
SBS,locked_uga,NNLS,SP110822,108.0,0.4173542074347225,0.0158975037348496,4,12
SBS,locked_uga,NNLS,SP110824,59.0,0.4165274116975677,0.0151450855626987,5,13
SBS,locked_uga,NNLS,SP110842,196.0,0.2422096581048442,0.015267730066018,6,11
SBS,locked_uga,NNLS,SP110845,200.0,0.450354295952922,0.0140583534174969,4,13
SBS,locked_uga,NNLS,SP110846,98.0,0.1600056039760618,0.0160041337063835,4,13
SBS,locked_uga,NNLS,SP110847,186.0,0.3911495800442616,0.015314754184734,7,12
SBS,locked_uga,NNLS,SP110849,158.0,0.4614787789173333,0.0135400956185725,5,11
SBS,locked_uga,NNLS,SP110851,172.0,0.1633556758016909,0.0164491971040707,7,16
SBS,locked_uga,NNLS,SP110853,196.0,0.5275204566114237,0.0147480522776864,4,17
SBS,locked_uga,NNLS,SP110855,199.0,0.3544270162434032,0.0152791815893753,4,14
SBS,locked_uga,NNLS,SP110857,126.0,0.277367114001789,0.0161460977511023,5,10
SBS,locked_uga,NNLS,SP110859,303.0,0.8290429155707536,0.0097303440733262,5,14
SBS,locked_uga,NNLS,SP110860,192.0,0.6434005562024637,0.0132526097779849,4,11
SBS,locked_uga,NNLS,SP110861,97.0,0.1461005151307451,0.0164540378702866,7,14
