alias	approved_symbol	hgnc_id	source
HGNC_281	ADRA2A	HGNC:281	hgnc_id
HGNC_2810	GSDME	HGNC:2810	hgnc_id
HGNC_28100	MMGT1	HGNC:28100	hgnc_id
HGNC_28101	MGAM2	HGNC:28101	hgnc_id
HGNC_28104	TBC1D27P	HGNC:28104	hgnc_id
HGNC_28105	LRRC3B	HGNC:28105	hgnc_id
HGNC_28106	TMEM97	HGNC:28106	hgnc_id
HGNC_28107	PPCDC	HGNC:28107	hgnc_id
HGNC_28108	CCDC90B	HGNC:28108	hgnc_id
HGNC_28109	SKA1	HGNC:28109	hgnc_id
HGNC_28110	UBLCP1	HGNC:28110	hgnc_id
HGNC_28111	ELMOD2	HGNC:28111	hgnc_id
HGNC_28112	EXOSC7	HGNC:28112	hgnc_id
HGNC_28114	ALDH16A1	HGNC:28114	hgnc_id
HGNC_28115	TBCEL	HGNC:28115	hgnc_id
HGNC_28116	CPTP	HGNC:28116	hgnc_id
HGNC_28117	RBM42	HGNC:28117	hgnc_id
HGNC_28118	YJU2B	HGNC:28118	hgnc_id
HGNC_28119	VPS26B	HGNC:28119	hgnc_id
HGNC_28120	HSD17B7P2	HGNC:28120	hgnc_id
HGNC_28121	PRRC2B	HGNC:28121	hgnc_id
HGNC_28122	VPS25	HGNC:28122	hgnc_id
HGNC_28125	NAA11	HGNC:28125	hgnc_id
HGNC_28126	GCC2_AS1	HGNC:28126	hgnc_id
HGNC_28127	CPLANE2	HGNC:28127	hgnc_id
HGNC_28128	TMEM107	HGNC:28128	hgnc_id
HGNC_28129	GLB1L	HGNC:28129	hgnc_id
HGNC_28130	PRR7	HGNC:28130	hgnc_id
HGNC_28133	FAM167B	HGNC:28133	hgnc_id
HGNC_28135	TCHP	HGNC:28135	hgnc_id
HGNC_28136	FBXW9	HGNC:28136	hgnc_id
HGNC_28139	SPX	HGNC:28139	hgnc_id
HGNC_28141	AFAP1_AS1	HGNC:28141	hgnc_id
HGNC_28142	LIMD2	HGNC:28142	hgnc_id
HGNC_28143	TMEM177	HGNC:28143	hgnc_id
HGNC_28144	QNG1	HGNC:28144	hgnc_id
HGNC_28145	YIPF4	HGNC:28145	hgnc_id
HGNC_28146	DLGAP1_AS2	HGNC:28146	hgnc_id
HGNC_28147	EIF1AD	HGNC:28147	hgnc_id
HGNC_28148	CARD19	HGNC:28148	hgnc_id
HGNC_28149	PRR15L	HGNC:28149	hgnc_id
HGNC_28150	CRELD2	HGNC:28150	hgnc_id
HGNC_28152	CENPO	HGNC:28152	hgnc_id
HGNC_28153	BRME1	HGNC:28153	hgnc_id
HGNC_28154	NUDT16L1	HGNC:28154	hgnc_id
HGNC_28155	FBXL15	HGNC:28155	hgnc_id
HGNC_28156	SLC61A1	HGNC:28156	hgnc_id
HGNC_28157	GPAT3	HGNC:28157	hgnc_id
HGNC_28158	SLC67A2	HGNC:28158	hgnc_id
HGNC_28159	GFOD2	HGNC:28159	hgnc_id
HGNC_28160	ZXDC	HGNC:28160	hgnc_id
HGNC_28161	DUSP26	HGNC:28161	hgnc_id
HGNC_28163	CCDC28B	HGNC:28163	hgnc_id
HGNC_28164	PRRC1	HGNC:28164	hgnc_id
HGNC_28166	DRC8	HGNC:28166	hgnc_id
HGNC_28167	ZNF670	HGNC:28167	hgnc_id
HGNC_28169	ANKRD36BP1	HGNC:28169	hgnc_id
HGNC_28170	CROCCP2	HGNC:28170	hgnc_id
HGNC_28171	HDHD3	HGNC:28171	hgnc_id
HGNC_28172	ARK2N	HGNC:28172	hgnc_id
HGNC_28174	PLPP7	HGNC:28174	hgnc_id
HGNC_28177	MPV17L2	HGNC:28177	hgnc_id
HGNC_28178	VMA22	HGNC:28178	hgnc_id
HGNC_28180	PGAP4	HGNC:28180	hgnc_id
HGNC_28183	UGT2A2	HGNC:28183	hgnc_id
HGNC_28184	CHCHD6	HGNC:28184	hgnc_id
HGNC_28185	ORAI3	HGNC:28185	hgnc_id
HGNC_28187	TMEM174	HGNC:28187	hgnc_id
HGNC_28188	CFAP300	HGNC:28188	hgnc_id
HGNC_28189	NUDT22	HGNC:28189	hgnc_id
HGNC_28191	AKAP19	HGNC:28191	hgnc_id
HGNC_28192	ZNF607	HGNC:28192	hgnc_id
HGNC_28194	PDCD2L	HGNC:28194	hgnc_id
HGNC_28195	POLR2J4	HGNC:28195	hgnc_id
HGNC_28196	TMEM79	HGNC:28196	hgnc_id
HGNC_28197	ZNF559	HGNC:28197	hgnc_id
HGNC_28199	BUD13	HGNC:28199	hgnc_id
HGNC_282	ADRA2B	HGNC:282	hgnc_id
HGNC_28200	ZNF764	HGNC:28200	hgnc_id
HGNC_28201	TMEM128	HGNC:28201	hgnc_id
HGNC_28203	CCDC77	HGNC:28203	hgnc_id
HGNC_28204	NTPCR	HGNC:28204	hgnc_id
HGNC_28206	RHNO1	HGNC:28206	hgnc_id
HGNC_28207	MON1A	HGNC:28207	hgnc_id
HGNC_28208	PERM1	HGNC:28208	hgnc_id
HGNC_28209	CEP19	HGNC:28209	hgnc_id
HGNC_28210	SACK1A	HGNC:28210	hgnc_id
HGNC_28211	TMEM141	HGNC:28211	hgnc_id
HGNC_28212	NAA38	HGNC:28212	hgnc_id
HGNC_28213	PIGY	HGNC:28213	hgnc_id
HGNC_28214	FRMD5	HGNC:28214	hgnc_id
HGNC_28216	COX14	HGNC:28216	hgnc_id
HGNC_28217	TMEM203	HGNC:28217	hgnc_id
HGNC_28218	TXNDC17	HGNC:28218	hgnc_id
HGNC_28219	MIR22HG	HGNC:28219	hgnc_id
HGNC_28221	UBL7	HGNC:28221	hgnc_id
HGNC_28222	JMJD1C_AS1	HGNC:28222	hgnc_id
HGNC_28223	FAM222A_AS1	HGNC:28223	hgnc_id
HGNC_28224	UTP23	HGNC:28224	hgnc_id
HGNC_28226	GINS4	HGNC:28226	hgnc_id
HGNC_28227	LINC00467	HGNC:28227	hgnc_id
HGNC_28228	LRRC39	HGNC:28228	hgnc_id
HGNC_28229	LLPH	HGNC:28229	hgnc_id
HGNC_28230	MIEN1	HGNC:28230	hgnc_id
HGNC_28233	ANKRD40	HGNC:28233	hgnc_id
HGNC_28235	ABHD14B	HGNC:28235	hgnc_id
HGNC_28236	CCDC183	HGNC:28236	hgnc_id
HGNC_28237	SLC38A10	HGNC:28237	hgnc_id
HGNC_28238	NXPE3	HGNC:28238	hgnc_id
HGNC_28240	HVCN1	HGNC:28240	hgnc_id
HGNC_28242	HPDL	HGNC:28242	hgnc_id
HGNC_28243	ALKBH6	HGNC:28243	hgnc_id
HGNC_28245	CASC15	HGNC:28245	hgnc_id
HGNC_28246	IGSF21	HGNC:28246	hgnc_id
HGNC_28247	TCEAL3	HGNC:28247	hgnc_id
HGNC_28248	PNMA6A	HGNC:28248	hgnc_id
HGNC_28249	PHYKPL	HGNC:28249	hgnc_id
HGNC_28250	C1ORF94	HGNC:28250	hgnc_id
HGNC_28254	SNHG7	HGNC:28254	hgnc_id
HGNC_28255	PCED1B	HGNC:28255	hgnc_id
HGNC_28258	MIR503HG	HGNC:28258	hgnc_id
HGNC_28260	GLIS3_AS1	HGNC:28260	hgnc_id
HGNC_28261	TBCK	HGNC:28261	hgnc_id
HGNC_28262	ATP1A1_AS1	HGNC:28262	hgnc_id
HGNC_28264	PCGF5	HGNC:28264	hgnc_id
HGNC_28268	FAM86B1	HGNC:28268	hgnc_id
HGNC_28269	LINC00839	HGNC:28269	hgnc_id
HGNC_28270	R3HDM4	HGNC:28270	hgnc_id
HGNC_28272	CENPBD1P	HGNC:28272	hgnc_id
HGNC_28273	TENT5B	HGNC:28273	hgnc_id
HGNC_28274	FAM163A	HGNC:28274	hgnc_id
HGNC_28275	TMEM125	HGNC:28275	hgnc_id
HGNC_28276	TMT1B	HGNC:28276	hgnc_id
HGNC_28277	TCEANC	HGNC:28277	hgnc_id
HGNC_28278	LINC00526	HGNC:28278	hgnc_id
HGNC_28279	TIPE1	HGNC:28279	hgnc_id
HGNC_28280	TLCD5	HGNC:28280	hgnc_id
HGNC_28281	TMEM263	HGNC:28281	hgnc_id
HGNC_28283	GSG1L	HGNC:28283	hgnc_id
HGNC_28285	AKAIN1	HGNC:28285	hgnc_id
HGNC_28286	SLFN5	HGNC:28286	hgnc_id
HGNC_28287	ALG14	HGNC:28287	hgnc_id
HGNC_28288	TMEM106A	HGNC:28288	hgnc_id
HGNC_28289	CCDC97	HGNC:28289	hgnc_id
HGNC_28290	DIPK1B	HGNC:28290	hgnc_id
HGNC_28291	ZNF830	HGNC:28291	hgnc_id
HGNC_28292	EID2	HGNC:28292	hgnc_id
HGNC_28294	UBQLNL	HGNC:28294	hgnc_id
HGNC_28295	CCDC32	HGNC:28295	hgnc_id
HGNC_28296	DYNC2I2	HGNC:28296	hgnc_id
HGNC_28297	TMEM255B	HGNC:28297	hgnc_id
HGNC_28298	LIF_AS2	HGNC:28298	hgnc_id
HGNC_28299	MFSD12	HGNC:28299	hgnc_id
HGNC_283	ADRA2C	HGNC:283	hgnc_id
HGNC_28300	NT5C3B	HGNC:28300	hgnc_id
HGNC_28301	DOK6	HGNC:28301	hgnc_id
HGNC_28302	LRRC45	HGNC:28302	hgnc_id
HGNC_28303	ODAD3	HGNC:28303	hgnc_id
HGNC_28304	YIPF6	HGNC:28304	hgnc_id
HGNC_28305	KRT10_AS1	HGNC:28305	hgnc_id
HGNC_28306	PRELID2	HGNC:28306	hgnc_id
HGNC_28307	CTBP1_DT	HGNC:28307	hgnc_id
HGNC_28308	FAM131A	HGNC:28308	hgnc_id
HGNC_28309	BRICD5	HGNC:28309	hgnc_id
HGNC_28310	RCSD1	HGNC:28310	hgnc_id
HGNC_28311	HIGD2A	HGNC:28311	hgnc_id
HGNC_28312	LINC00311	HGNC:28312	hgnc_id
HGNC_28313	TET3	HGNC:28313	hgnc_id
HGNC_28314	CHCHD7	HGNC:28314	hgnc_id
HGNC_28316	PHOSPHO2	HGNC:28316	hgnc_id
HGNC_28317	STK32A	HGNC:28317	hgnc_id
HGNC_28318	LRRIQ3	HGNC:28318	hgnc_id
HGNC_28319	PEBP4	HGNC:28319	hgnc_id
HGNC_28320	PPP1R35	HGNC:28320	hgnc_id
HGNC_28321	ANKRD22	HGNC:28321	hgnc_id
HGNC_28322	ZNF524	HGNC:28322	hgnc_id
HGNC_28323	ZBTB9	HGNC:28323	hgnc_id
HGNC_28324	TMIGD2	HGNC:28324	hgnc_id
HGNC_28325	VESTAR	HGNC:28325	hgnc_id
HGNC_28326	DHRS13	HGNC:28326	hgnc_id
HGNC_28327	SNAI3_AS1	HGNC:28327	hgnc_id
HGNC_28328	ZFC3H1	HGNC:28328	hgnc_id
HGNC_28330	TMEM167A	HGNC:28330	hgnc_id
HGNC_28331	TMED6	HGNC:28331	hgnc_id
HGNC_28332	CCDC12	HGNC:28332	hgnc_id
HGNC_28334	UPRT	HGNC:28334	hgnc_id
HGNC_28335	LDHAL6A	HGNC:28335	hgnc_id
HGNC_28336	TCEAL7	HGNC:28336	hgnc_id
HGNC_28337	C9ORF72	HGNC:28337	hgnc_id
HGNC_28338	DENND5B	HGNC:28338	hgnc_id
HGNC_28339	SRARP	HGNC:28339	hgnc_id
HGNC_28343	METTL6	HGNC:28343	hgnc_id
HGNC_28344	C1ORF162	HGNC:28344	hgnc_id
HGNC_28346	MIMS1	HGNC:28346	hgnc_id
HGNC_28349	RMI2	HGNC:28349	hgnc_id
HGNC_28350	ZNF747	HGNC:28350	hgnc_id
HGNC_28351	LBHD1	HGNC:28351	hgnc_id
HGNC_28352	CUEDC2	HGNC:28352	hgnc_id
HGNC_28354	PRR22	HGNC:28354	hgnc_id
HGNC_28355	LRRC28	HGNC:28355	hgnc_id
HGNC_28356	TBC1D16	HGNC:28356	hgnc_id
HGNC_28357	ZNF576	HGNC:28357	hgnc_id
HGNC_28358	D2HGDH	HGNC:28358	hgnc_id
HGNC_28359	CCDC86	HGNC:28359	hgnc_id
HGNC_28360	DDA1	HGNC:28360	hgnc_id
HGNC_28361	KATNAL1	HGNC:28361	hgnc_id
HGNC_28362	RPL21P18	HGNC:28362	hgnc_id
HGNC_28363	AUNIP	HGNC:28363	hgnc_id
HGNC_28364	CEP170P1	HGNC:28364	hgnc_id
HGNC_28365	ZBTB37	HGNC:28365	hgnc_id
HGNC_28368	METTL22	HGNC:28368	hgnc_id
HGNC_28369	THOC6	HGNC:28369	hgnc_id
HGNC_28370	LRFN3	HGNC:28370	hgnc_id
HGNC_28371	TRAM1L1	HGNC:28371	hgnc_id
HGNC_28372	PIP5K1P1	HGNC:28372	hgnc_id
HGNC_28373	CCER1	HGNC:28373	hgnc_id
HGNC_28374	OR7E162P	HGNC:28374	hgnc_id
HGNC_28375	CAPSL	HGNC:28375	hgnc_id
HGNC_28378	URM1	HGNC:28378	hgnc_id
HGNC_28379	FAM81A	HGNC:28379	hgnc_id
HGNC_28380	SLC25A42	HGNC:28380	hgnc_id
HGNC_28381	MOSPD2	HGNC:28381	hgnc_id
HGNC_28382	ZNF555	HGNC:28382	hgnc_id
HGNC_28383	HORMAD2	HGNC:28383	hgnc_id
HGNC_28384	C3ORF38	HGNC:28384	hgnc_id
HGNC_28385	VWA3B	HGNC:28385	hgnc_id
HGNC_28386	C4ORF36	HGNC:28386	hgnc_id
HGNC_28387	LYZL4	HGNC:28387	hgnc_id
HGNC_28388	ENKUR	HGNC:28388	hgnc_id
HGNC_28389	WBP2NL	HGNC:28389	hgnc_id
HGNC_28390	PRXL2B	HGNC:28390	hgnc_id
HGNC_28391	SUSD3	HGNC:28391	hgnc_id
HGNC_28392	GLIPR1L1	HGNC:28392	hgnc_id
HGNC_28393	SPATA2L	HGNC:28393	hgnc_id
HGNC_28394	ABHD17AP1	HGNC:28394	hgnc_id
HGNC_28395	SGMS2	HGNC:28395	hgnc_id
HGNC_28396	TMEM67	HGNC:28396	hgnc_id
HGNC_28397	GARIN3	HGNC:28397	hgnc_id
HGNC_28398	AKNAD1	HGNC:28398	hgnc_id
HGNC_28399	TENT5D	HGNC:28399	hgnc_id
HGNC_28400	CT45A2	HGNC:28400	hgnc_id
HGNC_28401	RBM46	HGNC:28401	hgnc_id
HGNC_28402	GAGE12C	HGNC:28402	hgnc_id
HGNC_28403	TRMT10A	HGNC:28403	hgnc_id
HGNC_28404	DENND1B	HGNC:28404	hgnc_id
HGNC_28405	KMT5C	HGNC:28405	hgnc_id
HGNC_28406	PP2D1	HGNC:28406	hgnc_id
HGNC_28407	SENP5	HGNC:28407	hgnc_id
HGNC_28408	LRRC34	HGNC:28408	hgnc_id
HGNC_28409	DCUN1D5	HGNC:28409	hgnc_id
HGNC_28412	NABP2	HGNC:28412	hgnc_id
HGNC_28413	RBM18	HGNC:28413	hgnc_id
HGNC_28415	PRAMEF7	HGNC:28415	hgnc_id
HGNC_28416	CCDC26	HGNC:28416	hgnc_id
HGNC_28417	AARSD1	HGNC:28417	hgnc_id
HGNC_28418	ZNF684	HGNC:28418	hgnc_id
HGNC_28419	SMIM7	HGNC:28419	hgnc_id
HGNC_28420	KXD1	HGNC:28420	hgnc_id
HGNC_28421	CENPBD2P	HGNC:28421	hgnc_id
HGNC_28422	TSEN2	HGNC:28422	hgnc_id
HGNC_28423	STAC3	HGNC:28423	hgnc_id
HGNC_28424	TRIR	HGNC:28424	hgnc_id
HGNC_28425	BFSP2_AS1	HGNC:28425	hgnc_id
HGNC_28426	AKT1S1	HGNC:28426	hgnc_id
HGNC_28428	PHF23	HGNC:28428	hgnc_id
HGNC_28429	DNAJC18	HGNC:28429	hgnc_id
HGNC_2843	DGAT1	HGNC:2843	hgnc_id
HGNC_28430	EMC6	HGNC:28430	hgnc_id
HGNC_28431	LYPD1	HGNC:28431	hgnc_id
HGNC_28432	TTC9C	HGNC:28432	hgnc_id
HGNC_28433	SPNS3	HGNC:28433	hgnc_id
HGNC_28434	CCNQ	HGNC:28434	hgnc_id
HGNC_28435	PIERCE1	HGNC:28435	hgnc_id
HGNC_28436	C2ORF15	HGNC:28436	hgnc_id
HGNC_28437	RPUSD3	HGNC:28437	hgnc_id
HGNC_28438	UBALD2	HGNC:28438	hgnc_id
HGNC_28439	CHMP7	HGNC:28439	hgnc_id
HGNC_2844	DGCR	HGNC:2844	hgnc_id
HGNC_28440	UTP25	HGNC:28440	hgnc_id
HGNC_28441	GABPB2	HGNC:28441	hgnc_id
HGNC_28442	PACRGL	HGNC:28442	hgnc_id
HGNC_28443	C15ORF40	HGNC:28443	hgnc_id
HGNC_28444	TMEM42	HGNC:28444	hgnc_id
HGNC_28445	ZNF511	HGNC:28445	hgnc_id
HGNC_28447	CLUHP3	HGNC:28447	hgnc_id
HGNC_28448	TMEM86B	HGNC:28448	hgnc_id
HGNC_28449	ZFTA	HGNC:28449	hgnc_id
HGNC_2845	DGCR2	HGNC:2845	hgnc_id
HGNC_28450	RETREG2	HGNC:28450	hgnc_id
HGNC_28451	TMEM108	HGNC:28451	hgnc_id
HGNC_28452	PGM5P1	HGNC:28452	hgnc_id
HGNC_28453	GID4	HGNC:28453	hgnc_id
HGNC_28454	DERL1	HGNC:28454	hgnc_id
HGNC_28455	DBNDD1	HGNC:28455	hgnc_id
HGNC_28456	LRFN4	HGNC:28456	hgnc_id
HGNC_28457	RHPN1_AS1	HGNC:28457	hgnc_id
HGNC_28458	PRR14	HGNC:28458	hgnc_id
HGNC_28459	TMUB2	HGNC:28459	hgnc_id
HGNC_2846	DGCR6	HGNC:2846	hgnc_id
HGNC_28460	HROB	HGNC:28460	hgnc_id
HGNC_28461	NOC4L	HGNC:28461	hgnc_id
HGNC_28462	TMEM38A	HGNC:28462	hgnc_id
HGNC_28464	TMEM223	HGNC:28464	hgnc_id
HGNC_28465	CCDC107	HGNC:28465	hgnc_id
HGNC_28466	POLR3GL	HGNC:28466	hgnc_id
HGNC_28467	FAAP24	HGNC:28467	hgnc_id
HGNC_28468	SNX33	HGNC:28468	hgnc_id
HGNC_28469	MRI1	HGNC:28469	hgnc_id
HGNC_2847	DGCR8	HGNC:2847	hgnc_id
HGNC_28470	BRCA1P1	HGNC:28470	hgnc_id
HGNC_28471	CYB5D2	HGNC:28471	hgnc_id
HGNC_28472	TMEM43	HGNC:28472	hgnc_id
HGNC_28473	NOA1	HGNC:28473	hgnc_id
HGNC_28474	CHID1	HGNC:28474	hgnc_id
HGNC_28476	YIPF2	HGNC:28476	hgnc_id
HGNC_28477	PCYOX1L	HGNC:28477	hgnc_id
HGNC_28478	SNCAIP_AS3	HGNC:28478	hgnc_id
HGNC_28479	C16ORF78	HGNC:28479	hgnc_id
HGNC_28480	SLC35G2	HGNC:28480	hgnc_id
HGNC_28482	DYNLT2B	HGNC:28482	hgnc_id
HGNC_28483	TMEM161B	HGNC:28483	hgnc_id
HGNC_28484	METTL16	HGNC:28484	hgnc_id
HGNC_28486	MFSD8	HGNC:28486	hgnc_id
HGNC_28487	GOT1L1	HGNC:28487	hgnc_id
HGNC_28489	KLHDC9	HGNC:28489	hgnc_id
HGNC_2849	DGKA	HGNC:2849	hgnc_id
HGNC_28490	DIPK2A	HGNC:28490	hgnc_id
HGNC_28491	CATSPERE	HGNC:28491	hgnc_id
HGNC_28492	FAM76B	HGNC:28492	hgnc_id
HGNC_28494	ACTL9	HGNC:28494	hgnc_id
HGNC_28495	ZNF683	HGNC:28495	hgnc_id
HGNC_28496	POGLUT3	HGNC:28496	hgnc_id
HGNC_28497	TMEM151A	HGNC:28497	hgnc_id
HGNC_28498	VXN	HGNC:28498	hgnc_id
HGNC_28499	VSTM2A	HGNC:28499	hgnc_id
HGNC_285	ADRB1	HGNC:285	hgnc_id
HGNC_2850	DGKB	HGNC:2850	hgnc_id
HGNC_28500	SPMIP5	HGNC:28500	hgnc_id
HGNC_28501	ZNF775	HGNC:28501	hgnc_id
HGNC_28503	SLC66A3	HGNC:28503	hgnc_id
HGNC_28504	CCDC110	HGNC:28504	hgnc_id
HGNC_28505	BOD1L2	HGNC:28505	hgnc_id
HGNC_28506	CFAP251	HGNC:28506	hgnc_id
HGNC_28507	EXD1	HGNC:28507	hgnc_id
HGNC_28508	SETD9	HGNC:28508	hgnc_id
HGNC_28509	BEND2	HGNC:28509	hgnc_id
HGNC_2851	DGKD	HGNC:2851	hgnc_id
HGNC_28510	GLIS3	HGNC:28510	hgnc_id
HGNC_28511	CLDND2	HGNC:28511	hgnc_id
HGNC_28512	FAM181B	HGNC:28512	hgnc_id
HGNC_28513	KIAA2013	HGNC:28513	hgnc_id
HGNC_28514	CEP112	HGNC:28514	hgnc_id
HGNC_28515	MAGEB18	HGNC:28515	hgnc_id
HGNC_28517	TMEM178A	HGNC:28517	hgnc_id
HGNC_28518	IZUMO2	HGNC:28518	hgnc_id
HGNC_28519	C11ORF65	HGNC:28519	hgnc_id
HGNC_2852	DGKE	HGNC:2852	hgnc_id
HGNC_28520	TERB2	HGNC:28520	hgnc_id
HGNC_28521	FBXO43	HGNC:28521	hgnc_id
HGNC_28522	RNF182	HGNC:28522	hgnc_id
HGNC_28523	NUDT9P1	HGNC:28523	hgnc_id
HGNC_28524	SLC44A5	HGNC:28524	hgnc_id
HGNC_28525	LINC01312	HGNC:28525	hgnc_id
HGNC_28526	EOGT	HGNC:28526	hgnc_id
HGNC_28527	NXPE1	HGNC:28527	hgnc_id
HGNC_28528	UGT2A3	HGNC:28528	hgnc_id
HGNC_28529	IL34	HGNC:28529	hgnc_id
HGNC_2853	DGKG	HGNC:2853	hgnc_id
HGNC_28530	FAM76A	HGNC:28530	hgnc_id
HGNC_28531	TYSND1	HGNC:28531	hgnc_id
HGNC_28532	KIAA0825	HGNC:28532	hgnc_id
HGNC_28533	SLC25A41	HGNC:28533	hgnc_id
HGNC_28534	C3ORF22	HGNC:28534	hgnc_id
HGNC_28535	CCDC83	HGNC:28535	hgnc_id
HGNC_28536	TBC1D21	HGNC:28536	hgnc_id
HGNC_28537	TMEM252	HGNC:28537	hgnc_id
HGNC_28538	CLEC18C	HGNC:28538	hgnc_id
HGNC_28539	IZUMO1	HGNC:28539	hgnc_id
HGNC_2854	DGKH	HGNC:2854	hgnc_id
HGNC_28541	C11ORF42	HGNC:28541	hgnc_id
HGNC_28542	SLC22A24	HGNC:28542	hgnc_id
HGNC_28543	CYP1B1_AS1	HGNC:28543	hgnc_id
HGNC_28544	FAM226A	HGNC:28544	hgnc_id
HGNC_28547	C1ORF87	HGNC:28547	hgnc_id
HGNC_2855	DGKI	HGNC:2855	hgnc_id
HGNC_28550	TMEM26	HGNC:28550	hgnc_id
HGNC_28553	C12ORF54	HGNC:28553	hgnc_id
HGNC_28554	CFAP299	HGNC:28554	hgnc_id
HGNC_28556	IQCK	HGNC:28556	hgnc_id
HGNC_28557	KLHDC8B	HGNC:28557	hgnc_id
HGNC_28558	TMCO5A	HGNC:28558	hgnc_id
HGNC_28559	UBE2U	HGNC:28559	hgnc_id
HGNC_2856	DGKQ	HGNC:2856	hgnc_id
HGNC_28560	CFL1P1	HGNC:28560	hgnc_id
HGNC_28561	LMNTD2	HGNC:28561	hgnc_id
HGNC_28562	LRRC43	HGNC:28562	hgnc_id
HGNC_28563	TEX44	HGNC:28563	hgnc_id
HGNC_28565	FBXO39	HGNC:28565	hgnc_id
HGNC_28566	SAXO1	HGNC:28566	hgnc_id
HGNC_28567	CFAP107	HGNC:28567	hgnc_id
HGNC_28568	CIMIP4	HGNC:28568	hgnc_id
HGNC_28569	MEIOB	HGNC:28569	hgnc_id
HGNC_2857	DGKZ	HGNC:2857	hgnc_id
HGNC_28570	DNAAF6	HGNC:28570	hgnc_id
HGNC_28571	LYSMD2	HGNC:28571	hgnc_id
HGNC_28572	FRMPD2	HGNC:28572	hgnc_id
HGNC_28573	MS4A15	HGNC:28573	hgnc_id
HGNC_28574	PRR18	HGNC:28574	hgnc_id
HGNC_28577	AMDHD1	HGNC:28577	hgnc_id
HGNC_28578	PSTK	HGNC:28578	hgnc_id
HGNC_2858	DGUOK	HGNC:2858	hgnc_id
HGNC_28580	RTP1	HGNC:28580	hgnc_id
HGNC_28581	LINC02907	HGNC:28581	hgnc_id
HGNC_28582	RPP38_DT	HGNC:28582	hgnc_id
HGNC_28583	RSPO2	HGNC:28583	hgnc_id
HGNC_28584	KCNJ5_AS1	HGNC:28584	hgnc_id
HGNC_28585	NOL12	HGNC:28585	hgnc_id
HGNC_28586	ZNF205_AS1	HGNC:28586	hgnc_id
HGNC_28587	FAM110B	HGNC:28587	hgnc_id
HGNC_28588	CIRBP_AS1	HGNC:28588	hgnc_id
HGNC_28589	CXORF38	HGNC:28589	hgnc_id
HGNC_2859	DHCR24	HGNC:2859	hgnc_id
HGNC_28590	SERPINB9P1	HGNC:28590	hgnc_id
HGNC_28591	HEXIM2	HGNC:28591	hgnc_id
HGNC_28592	GLIPR1L2	HGNC:28592	hgnc_id
HGNC_28593	HYCC2	HGNC:28593	hgnc_id
HGNC_28594	GARIN6	HGNC:28594	hgnc_id
HGNC_28595	BAALC_AS2	HGNC:28595	hgnc_id
HGNC_28596	B3GALNT2	HGNC:28596	hgnc_id
HGNC_28597	LINC00305	HGNC:28597	hgnc_id
HGNC_28598	CATSPERD	HGNC:28598	hgnc_id
HGNC_28599	CCDC112	HGNC:28599	hgnc_id
HGNC_286	ADRB2	HGNC:286	hgnc_id
HGNC_2860	DHCR7	HGNC:2860	hgnc_id
HGNC_28600	PROCA1	HGNC:28600	hgnc_id
HGNC_28601	TMEM31	HGNC:28601	hgnc_id
HGNC_28602	ERICH6	HGNC:28602	hgnc_id
HGNC_28603	LINC00301	HGNC:28603	hgnc_id
HGNC_28604	CSNK1G2_AS1	HGNC:28604	hgnc_id
HGNC_28605	SNX31	HGNC:28605	hgnc_id
HGNC_28606	ADIG	HGNC:28606	hgnc_id
HGNC_28607	IQCF1	HGNC:28607	hgnc_id
HGNC_28608	TLK1P1	HGNC:28608	hgnc_id
HGNC_28609	LINC00663	HGNC:28609	hgnc_id
HGNC_2861	DHFR	HGNC:2861	hgnc_id
HGNC_28610	CCDC60	HGNC:28610	hgnc_id
HGNC_28611	RICTOR	HGNC:28611	hgnc_id
HGNC_28612	TMSB15B	HGNC:28612	hgnc_id
HGNC_28613	MEI1	HGNC:28613	hgnc_id
HGNC_28614	IGLJCOR18	HGNC:28614	hgnc_id
HGNC_28615	ARMCX4	HGNC:28615	hgnc_id
HGNC_28617	CBARP	HGNC:28617	hgnc_id
HGNC_28618	TMEM256	HGNC:28618	hgnc_id
HGNC_28619	SNHG29	HGNC:28619	hgnc_id
HGNC_2862	DHFRP1	HGNC:2862	hgnc_id
HGNC_28620	ICMT_DT	HGNC:28620	hgnc_id
HGNC_28621	LINC00612	HGNC:28621	hgnc_id
HGNC_28622	TEX26	HGNC:28622	hgnc_id
HGNC_28623	FANCD2OS	HGNC:28623	hgnc_id
HGNC_28624	FBXL14	HGNC:28624	hgnc_id
HGNC_28625	NDUFAF6	HGNC:28625	hgnc_id
HGNC_28626	LINC00518	HGNC:28626	hgnc_id
HGNC_28627	TCP11L2	HGNC:28627	hgnc_id
HGNC_28628	NOPCHAP1	HGNC:28628	hgnc_id
HGNC_28629	FAM133B	HGNC:28629	hgnc_id
HGNC_2863	DHFRP2	HGNC:2863	hgnc_id
HGNC_28630	ARHGAP27P1	HGNC:28630	hgnc_id
HGNC_28631	CNPY4	HGNC:28631	hgnc_id
HGNC_28632	ZNF557	HGNC:28632	hgnc_id
HGNC_28633	ARRDC1	HGNC:28633	hgnc_id
HGNC_28635	GK5	HGNC:28635	hgnc_id
HGNC_28636	B9D2	HGNC:28636	hgnc_id
HGNC_28637	LRCH3	HGNC:28637	hgnc_id
HGNC_28638	GDPD3	HGNC:28638	hgnc_id
HGNC_28639	DHRS11	HGNC:28639	hgnc_id
HGNC_28640	ANKRD39	HGNC:28640	hgnc_id
