endpoint_display,endpoint_tier_display,task_display,representation_family_display,representation_display,atlas_status_display,model_display,metric_display,primary_score,auroc,auprc,accuracy,f1,balanced_accuracy,p_value,q_value,delta_vs_signatures,ci_low,ci_high,n_samples,n_features,folds,repeats,xgb_estimators,optuna_trials_completed,na_reason,split_strategy,endpoint,endpoint_tier,task,representation_family,representation,atlas_status,model_family,metric,run_id,cache_key,oof_prediction_file,fold_metrics_file,experiment_id,source_file
HRD TAI,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.7468680494492947,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,HRD_TAI,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
HRD TAI,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.6788452505162751,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,HRD_TAI,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
HRD TAI,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.7115709551622347,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,HRD_TAI,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.2729622358346151,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.1897475189619214,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.1630051374489703,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.0694572341951011,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.0604098571430936,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.2857667679650299,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.2262463634950965,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.1870513879977174,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.2054517704629093,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.1820950841348129,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.2069705050702426,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.2079448419467614,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.280795687730832,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.0810964665493362,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.1951460736935954,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.2738321107628754,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.282798514386046,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.0812113356122682,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.2339612474193909,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.2103756884764718,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.2278091444676523,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.230799535626716,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.1316124538169087,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.2667651308651312,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.1043830840807778,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.2818043612952415,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.2608857482883145,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.1096630837925569,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.2595244647272304,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.221251274267183,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.287411004867842,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.4298129430235219,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.3030483753763747,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.3062098923733167,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.3168237289077545,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.4153878379684831,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.4022435665042869,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.2618875116028816,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.292815079076369,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.3415644722349101,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.3672929768510083,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.3251976452561763,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.4077002061821796,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.2488101398917338,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.1565195105182276,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.3818088216694398,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.3448828146715813,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.2557234037309939,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.3093835969210051,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics_checkpoint.csv
